ID,lattitude,longitude,County_Name,Mother.s.Hispanic.Origin,Year,Female.propotion,Average.Birth.Weight,Average.Age.of.Mother,Average.LMP.Gestational.Age,PI,RUCC,bachelor_percentage,GDP_per,eld_proportion,marriage_rate,Precipitation,Temperature,trate,race
452,34.5193,-82.6378,Anderson County,Hispanic or Latino,2005,0.24084067,3328.47,26.39,38.69,27037,3,15.9,29.26699607,0.195979871,6.029245284,NA,NA,23.49,1
453,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2006,0.19712568,3226.91,26.04,38.36,28238,3,15.9,29.0331058,0.19906036,5.666037739,NA,NA,34.12,0
454,34.5193,-82.6378,Anderson County,Hispanic or Latino,2006,0.229829473,3353.91,26.47,38.83,28238,3,15.9,29.0331058,0.19906036,5.666037739,NA,NA,20.14,1
455,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2007,0.195582706,3247.46,26.07,38.36,29495,3,15.9,28.69692029,0.200327195,5.738679246,NA,NA,34.74,0
456,34.5193,-82.6378,Anderson County,Hispanic or Latino,2007,0.232300385,3290.1,25.98,38.96,29495,3,15.9,28.69692029,0.200327195,5.738679246,NA,NA,21.84,1
457,34.5193,-82.6378,Anderson County,Hispanic or Latino,2008,0.228722324,3305.78,27.05,38.45,30592,3,15.9,28.15893128,0.201658357,5.302830187,NA,NA,23.25,1
458,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2008,0.193048882,3231.3,25.81,38.43,30592,3,15.9,28.15893128,0.201658357,5.302830187,NA,NA,34.72,0
459,34.5193,-82.6378,Anderson County,Hispanic or Latino,2009,0.226054358,3293.26,27.21,38.64,29701,3,18.5,26.33560447,0.202300798,5.302830187,NA,NA,29.64,1
460,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2009,0.190636227,3226.12,25.86,38.47,29701,3,18.5,26.33560447,0.202300798,5.302830187,NA,NA,35.4,0
461,34.5193,-82.6378,Anderson County,Hispanic or Latino,2010,0.226546723,3196.05,28.32,38.17,30932,3,18.5,27.44705706,0.204995564,5.42415271,NA,NA,32.58,1
462,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2010,0.188915615,3241.98,25.98,38.55,30932,3,18.5,27.44705706,0.204995564,5.42415271,NA,NA,35.73,0
463,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2011,0.188237677,3230.87,25.86,38.54,32005,3,18.5,29.13829873,0.105016168,5.278428433,NA,NA,35.84,0
464,34.5193,-82.6378,Anderson County,Hispanic or Latino,2011,0.226632302,3285.55,27.13,38.89,32005,3,18.5,29.13829873,0.105016168,5.278428433,NA,NA,32.68,1
465,34.5193,-82.6378,Anderson County,Hispanic or Latino,2012,0.23423122,3342.26,27.01,38.67,32749,3,18.5,29.75622134,0.107023482,5.393685933,NA,NA,33.07,1
466,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2012,0.18665816,3234.78,26.12,38.52,32749,3,18.5,29.75622134,0.107023482,5.393685933,NA,NA,36.17,0
467,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2013,0.185814403,3231.83,26.47,38.5,33295,2,18.5,29.42240813,0.110727523,5.156472259,NA,NA,35.68,0
468,34.5193,-82.6378,Anderson County,Hispanic or Latino,2013,0.228957836,3334.59,28.13,39.01,33295,2,18.5,29.42240813,0.110727523,5.156472259,NA,NA,34.42,1
469,34.5193,-82.6378,Anderson County,Hispanic or Latino,2014,0.23479958,3350.42,27.51,38.96,34931,2,18.5,28.9602357,0.113473983,5.484465892,NA,NA,35.17,1
470,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2014,0.18490564,3246.6,26.64,38.57,34931,2,18.5,28.9602357,0.113473983,5.484465892,NA,NA,35.87,0
471,34.5193,-82.6378,Anderson County,Hispanic or Latino,2015,0.229345955,3431.21,28.26,39.17,36109,2,18.5,29.52797698,0.115045447,5.361471278,NA,NA,32.86,1
472,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2015,0.184966972,3254.65,26.86,38.58,36109,2,18.5,29.52797698,0.115045447,5.361471278,NA,NA,36.18,0
473,34.5193,-82.6378,Anderson County,Hispanic or Latino,2016,0.231116758,3259.1,27.48,38.73,37325,2,24.7,30.70776447,0.116337987,4.671012613,NA,NA,32.24,1
474,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2016,0.183781388,3252.89,26.92,38.65,37325,2,24.7,30.70776447,0.116337987,4.671012613,NA,NA,36,0
475,34.5193,-82.6378,Anderson County,Hispanic or Latino,2017,0.228114255,3359.81,27.59,38.76,38524,2,24.7,31.13324339,0.121182387,4.906860129,NA,NA,32.95,1
476,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2017,0.183773804,3247.26,27.21,38.63,38524,2,24.7,31.13324339,0.121182387,4.906860129,NA,NA,36.21,0
477,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2018,0.184382398,3225.67,27.4,38.44,39902,2,24.7,31.95278303,0.124365085,4.566191372,NA,NA,36.44,0
478,34.5193,-82.6378,Anderson County,Hispanic or Latino,2018,0.220188152,3335.57,27.81,38.82,39902,2,24.7,31.95278303,0.124365085,4.566191372,NA,NA,34.92,1
479,34.5193,-82.6378,Anderson County,Hispanic or Latino,2019,0.223886139,3299.65,27.71,38.47,41621,2,24.7,32.35032891,0.127516745,4.316097784,NA,NA,29.56,1
480,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2019,0.184658419,3206.15,27.61,38.38,41621,2,24.7,32.35032891,0.127516745,4.316097784,NA,NA,37.23,0
481,34.5193,-82.6378,Anderson County,Not Hispanic or Latino,2020,0.184775069,3213.19,27.63,38.43,43933,2,24.7,31.80927657,0.129515275,3.862310418,NA,NA,37.49,0
482,34.5193,-82.6378,Anderson County,Hispanic or Latino,2020,0.219341613,3273.21,27.88,38.72,43933,2,24.7,31.80927657,0.129515275,3.862310418,NA,NA,29.3,1
483,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2003,0.211307623,3338.31,26.63,38.94,28610,3,14.4,36.12512719,0.20527605,NA,44.97,43.5,35.14,0
484,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2003,0.248605578,3530.81,26.57,38.95,28610,3,14.4,36.12512719,0.20527605,NA,44.97,43.5,30.9,1
485,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2004,0.208567802,3360.47,26.67,39.09,29187,3,14.4,36.72361908,0.203393003,NA,39.27,43.7,35.63,0
486,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2004,0.235294118,3292.14,26.59,39.36,29187,3,14.4,36.72361908,0.203393003,NA,39.27,43.7,30.82,1
487,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2005,0.208066618,3339.43,26.65,38.97,29736,3,14.4,36.54455436,0.200294359,NA,63.41,44.8,35.21,0
488,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2005,0.231520223,3233.09,25.43,38.91,29736,3,14.4,36.54455436,0.200294359,NA,63.41,44.8,31.59,1
489,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2006,0.205553572,3340.26,26.68,38.96,30836,3,14.4,36.88282437,0.200366898,NA,56.98,47,34.61,0
490,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2006,0.216508796,3390.96,24.61,38.57,30836,3,14.4,36.88282437,0.200366898,NA,56.98,47,32.07,1
491,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2007,0.211032713,3034.04,24.91,38.7,32369,3,14.4,38.12027214,0.199612025,NA,46.68,44.1,32.88,1
492,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2007,0.203042004,3361.65,26.38,39.08,32369,3,14.4,38.12027214,0.199612025,NA,46.68,44.1,34.44,0
493,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2008,0.218292683,3102.24,26.55,39.34,33633,3,14.4,38.50458055,0.199678623,NA,61.21,44.8,29.95,1
494,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2008,0.200414463,3347.91,26.5,39.09,33633,3,14.4,38.50458055,0.199678623,NA,61.21,44.8,34.71,0
495,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2009,0.196729034,3349.62,27.03,38.98,33672,3,18.6,37.12521562,0.199629046,NA,55.93,43.8,34.77,0
496,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2009,0.204275534,3176.57,24.57,38.19,33672,3,18.6,37.12521562,0.199629046,NA,55.93,43.8,35.16,1
497,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2010,0.210904733,3273.68,25.65,38.67,34096,3,18.6,36.64599543,0.199086368,5.849473547,54.06,47.3,29.06,1
498,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2010,0.194298002,3363.62,27.01,39.04,34096,3,18.6,36.64599543,0.199086368,5.849473547,54.06,47.3,35.27,0
499,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2011,0.192169404,3327.33,27.17,39,34932,3,18.6,36.25485554,0.10017454,5.931309783,NA,NA,35.03,0
500,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2011,0.205263158,3196.25,27.17,37.88,34932,3,18.6,36.25485554,0.10017454,5.931309783,NA,NA,33.59,1
501,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2012,0.209459459,3131.92,26.92,38.64,35487,3,18.6,37.52775038,0.10163971,6.027903728,50.45,47,33.55,1
502,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2012,0.189430518,3316.87,27.21,39.13,35487,3,18.6,37.52775038,0.10163971,6.027903728,50.45,47,35.48,0
503,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2013,0.186822849,3299.45,27.29,39.06,35098,3,18.6,36.75740581,0.103518513,6.849883029,45.82,45.1,35.93,0
504,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2013,0.223497268,3322.67,26,39.42,35098,3,18.6,36.75740581,0.103518513,6.849883029,45.82,45.1,41.07,1
505,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2014,0.184962064,3314.65,27.34,39.15,35889,3,18.6,37.29077908,0.105820056,6.369521255,52.3,44.3,35.92,0
506,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2014,0.229780396,3442.43,25.86,39.64,35889,3,18.6,37.29077908,0.105820056,6.369521255,52.3,44.3,40.13,1
507,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2015,0.184250503,3343.82,28.02,39.11,37461,3,18.6,37.9083241,0.107177105,6.278371834,42.67,44.6,35.83,0
508,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2015,0.220534311,3323.12,29.62,39.62,37461,3,18.6,37.9083241,0.107177105,6.278371834,42.67,44.6,35.06,1
509,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2016,0.182555954,3332.62,27.85,39.01,37723,3,22.9,38.55486104,0.110608365,6.291375021,42.54,46.7,36.01,0
510,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2016,0.240203562,3117.7,25.83,38.87,37723,3,22.9,38.55486104,0.110608365,6.291375021,42.54,46.7,35.93,1
511,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2017,0.181933553,3331.21,28.39,39.07,38837,3,22.9,38.14662582,0.115235266,6.279658039,44.74,45.8,36.11,0
512,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2017,0.239941832,3245.72,27.72,38.16,38837,3,22.9,38.14662582,0.115235266,6.279658039,44.74,45.8,35.51,1
513,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2018,0.248828491,3162.28,26.22,38.5,39949,3,22.9,39.4937911,0.119834057,6.107692692,46.81,44.9,39.2,1
514,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2018,0.180510683,3312.55,28.54,38.87,39949,3,22.9,39.4937911,0.119834057,6.107692692,46.81,44.9,36.05,0
515,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2019,0.242380952,3184.36,25.72,39.24,42075,3,22.9,40.16064897,0.122783298,5.834035578,50.51,44,35.73,1
516,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2019,0.180933724,3306.6,28.64,38.84,42075,3,22.9,40.16064897,0.122783298,5.834035578,50.51,44,36.92,0
517,44.1658,-70.2065,Androscoggin County,Hispanic or Latino,2020,0.242763772,3256.52,25.13,39.17,46144,3,22.9,39.73370493,0.12498039,4.749382961,NA,NA,36.89,1
518,44.1658,-70.2065,Androscoggin County,Not Hispanic or Latino,2020,0.182557211,3319.34,28.71,38.71,46144,3,22.9,39.73370493,0.12498039,4.749382961,NA,NA,37.55,0
519,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2003,0.213258841,3329.1,29.37,38.64,43550,1,30.6,58.01005772,0.143549527,6.624,63.72,55.4,34.87,0
520,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2003,0.258235798,3299.22,26.65,38.91,43550,1,30.6,58.01005772,0.143549527,6.624,63.72,55.4,21.48,1
521,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2004,0.211103368,3305.5,29.29,38.59,45719,1,30.6,61.26594176,0.144305312,6.624,46.15,56.7,35.24,0
522,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2004,0.253576338,3297.83,27.09,38.84,45719,1,30.6,61.26594176,0.144305312,6.624,46.15,56.7,24.87,1
523,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2005,0.209090854,3293.29,29.38,38.64,47610,1,30.6,64.01273609,0.146358474,6.624,44.71,56.8,35.53,0
524,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2005,0.251701932,3254.7,27.13,38.65,47610,1,30.6,64.01273609,0.146358474,6.624,44.71,56.8,23.11,1
525,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2006,0.249886058,3304.93,27.1,38.86,50166,1,30.6,65.4023987,0.147769549,6.336,46.42,58.3,18.88,1
526,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2006,0.206435653,3270.83,29.3,38.47,50166,1,30.6,65.4023987,0.147769549,6.336,46.42,58.3,35.07,0
527,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2007,0.251983008,3265.6,27.05,38.71,51973,1,30.6,66.91182376,0.148490979,6.240000002,35.2,57.3,20.56,1
528,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2007,0.203811687,3286.68,29.06,38.64,51973,1,30.6,66.91182376,0.148490979,6.240000002,35.2,57.3,35.04,0
529,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2008,0.200635403,3267.42,28.98,38.55,53140,1,30.6,68.83904177,0.151093462,5.664000002,47.03,57.2,35.25,0
530,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2008,0.25195326,3287.81,27.25,38.69,53140,1,30.6,68.83904177,0.151093462,5.664000002,47.03,57.2,21.25,1
531,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2009,0.248160471,3290.79,27.2,38.67,51845,1,36.8,67.86440331,0.153040506,5.567999998,53.68,56.2,23.76,1
532,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2009,0.196932176,3272.21,29.05,38.63,51845,1,36.8,67.86440331,0.153040506,5.567999998,53.68,56.2,35.31,0
533,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2010,0.248921038,3264.11,27.79,38.48,53025,1,36.8,70.13900152,0.154280804,6.336765515,42.72,57.7,22.68,1
534,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2010,0.195209944,3283.56,29.12,38.51,53025,1,36.8,70.13900152,0.154280804,6.336765515,42.72,57.7,35.28,0
535,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2011,0.243921478,3302.54,27.89,38.58,55725,1,36.8,72.42505632,0.080130909,6.428221379,55.07,58.3,24.13,1
536,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2011,0.193629441,3290.32,29.23,38.56,55725,1,36.8,72.42505632,0.080130909,6.428221379,55.07,58.3,35.89,0
537,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2012,0.192794254,3301.55,29.42,38.72,56906,1,36.8,72.64648178,0.082422554,6.143247145,37.02,59.4,35.85,0
538,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2012,0.244834825,3301.62,28.16,38.76,56906,1,36.8,72.64648178,0.082422554,6.143247145,37.02,59.4,26.06,1
539,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2013,0.239316462,3263.47,28.58,38.5,57106,1,36.8,75.592747,0.085059112,7.383593886,44.49,56.4,26.13,1
540,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2013,0.191585832,3312.58,29.69,38.64,57106,1,36.8,75.592747,0.085059112,7.383593886,44.49,56.4,36.08,0
541,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2014,0.240697326,3294.74,29.08,38.68,58959,1,36.8,77.09534445,0.087472419,6.992278134,48.78,55.2,26.11,1
542,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2014,0.191246007,3290.37,29.8,38.64,58959,1,36.8,77.09534445,0.087472419,6.992278134,48.78,55.2,35.93,0
543,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2015,0.23838041,3273.24,28.66,38.75,60901,1,36.8,78.41197417,0.08974815,6.624455728,48.36,57.2,27.17,1
544,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2015,0.190786882,3296.91,30.02,38.75,60901,1,36.8,78.41197417,0.08974815,6.624455728,48.36,57.2,36.01,0
545,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2016,0.190366554,3307.31,30.24,38.78,62369,1,42.9,80.62380468,0.092017339,6.686931114,37.95,58.1,36.1,0
546,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2016,0.234755385,3283.01,29,38.76,62369,1,42.9,80.62380468,0.092017339,6.686931114,37.95,58.1,26.81,1
547,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2017,0.189615672,3301.81,30.46,38.72,64040,1,42.9,81.58635189,0.096656175,6.63624594,37.72,58.4,36.35,0
548,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2017,0.232098108,3274.26,28.62,38.62,64040,1,42.9,81.58635189,0.096656175,6.63624594,37.72,58.4,26.98,1
549,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2018,0.19008856,3297.94,30.75,38.73,65835,1,42.9,81.82868914,0.099921415,6.172203219,68.64,57.6,36.78,0
550,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2018,0.227460161,3282.94,29.43,38.63,65835,1,42.9,81.82868914,0.099921415,6.172203219,68.64,57.6,26,1
551,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2019,0.227263412,3272.07,29.28,38.69,68225,1,42.9,81.71205491,0.103015595,5.814783987,38.72,58.1,25.7,1
552,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2019,0.19041317,3301.22,30.73,38.67,68225,1,42.9,81.71205491,0.103015595,5.814783987,38.72,58.1,36.82,0
553,39.0065,-76.6051,Anne Arundel County,Not Hispanic or Latino,2020,0.190810239,3307.38,30.97,38.71,72003,1,42.9,77.46716043,0.104975901,4.432169588,58.32,58.9,36.84,0
554,39.0065,-76.6051,Anne Arundel County,Hispanic or Latino,2020,0.224933275,3277.58,29.29,38.6,72003,1,42.9,77.46716043,0.104975901,4.432169588,58.32,58.9,26.52,1
555,45.2733,-93.2465,Anoka County,Hispanic or Latino,2003,0.234778982,3345.17,25.38,39.09,33780,1,21.3,34.32101275,0.103295357,5.095588234,27.09,44.5,25.11,1
556,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2003,0.222008147,3427.06,28.79,38.86,33780,1,21.3,34.32101275,0.103295357,5.095588234,27.09,44.5,34.02,0
557,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2004,0.219905502,3401.86,28.76,38.76,35126,1,21.3,35.01665598,0.105582628,4.852941176,33.7,44.6,34.11,0
558,45.2733,-93.2465,Anoka County,Hispanic or Latino,2004,0.230750155,3403.56,26.51,39.06,35126,1,21.3,35.01665598,0.105582628,4.852941176,33.7,44.6,23.08,1
559,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2005,0.217730804,3378.15,28.64,38.64,35097,1,21.3,36.52775224,0.108069912,4.852941176,36.67,46.2,34.51,0
560,45.2733,-93.2465,Anoka County,Hispanic or Latino,2005,0.221519689,3449.08,26.92,39.09,35097,1,21.3,36.52775224,0.108069912,4.852941176,36.67,46.2,23.78,1
561,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2006,0.213788598,3372.49,28.67,38.68,36026,1,21.3,36.83441392,0.112018295,4.852941176,NA,NA,34.43,0
562,45.2733,-93.2465,Anoka County,Hispanic or Latino,2006,0.225460123,3347.07,26.49,38.87,36026,1,21.3,36.83441392,0.112018295,4.852941176,NA,NA,21.76,1
563,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2007,0.209691233,3352.53,28.51,38.63,37714,1,21.3,36.15686058,0.115505868,4.691176468,30.98,45.6,34.22,0
564,45.2733,-93.2465,Anoka County,Hispanic or Latino,2007,0.221345001,3371.66,26.76,38.77,37714,1,21.3,36.15686058,0.115505868,4.691176468,30.98,45.6,23.66,1
565,45.2733,-93.2465,Anoka County,Hispanic or Latino,2008,0.223229513,3419.51,27.09,39.13,38973,1,21.3,35.74950447,0.118499696,4.367647059,25.66,42.6,26.36,1
566,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2008,0.20537425,3358.92,28.53,38.77,38973,1,21.3,35.74950447,0.118499696,4.367647059,25.66,42.6,34.73,0
567,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2009,0.201719546,3357.29,28.79,38.72,37749,1,26.2,33.53690294,0.12134027,4.286764708,26.62,43.5,35.06,0
568,45.2733,-93.2465,Anoka County,Hispanic or Latino,2009,0.22741326,3290.88,27.44,38.47,37749,1,26.2,33.53690294,0.12134027,4.286764708,26.62,43.5,28.39,1
569,45.2733,-93.2465,Anoka County,Hispanic or Latino,2010,0.226289517,3363.98,26.88,38.85,38783,1,26.2,35.68228228,0.12389525,4.83007097,35.52,45.8,30.24,1
570,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2010,0.198645648,3366.21,28.86,38.74,38783,1,26.2,35.68228228,0.12389525,4.83007097,35.52,45.8,35.29,0
571,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2011,0.194966317,3360.48,29.13,38.8,40940,1,26.2,36.53319294,0.066032869,5.094278713,31.31,45,35.61,0
572,45.2733,-93.2465,Anoka County,Hispanic or Latino,2011,0.22576,3395.54,28.33,38.75,40940,1,26.2,36.53319294,0.066032869,5.094278713,31.31,45,34.27,1
573,45.2733,-93.2465,Anoka County,Hispanic or Latino,2012,0.228571429,3316.04,27.46,38.87,42218,1,26.2,37.01772493,0.069460923,5.071632102,29.91,48.4,32.32,1
574,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2012,0.194081082,3361.82,29.33,38.79,42218,1,26.2,37.01772493,0.069460923,5.071632102,29.91,48.4,35.83,0
575,45.2733,-93.2465,Anoka County,Hispanic or Latino,2013,0.2258677,3281.07,27.47,38.66,42580,1,26.2,37.70169791,0.07340555,5.382190843,30.61,42.4,32.36,1
576,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2013,0.192179356,3390.68,29.26,38.99,42580,1,26.2,37.70169791,0.07340555,5.382190843,30.61,42.4,35.4,0
577,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2014,0.190461242,3387.38,29.41,38.96,44796,1,26.2,38.88264626,0.076843005,5.245652453,35.67,40.9,35.66,0
578,45.2733,-93.2465,Anoka County,Hispanic or Latino,2014,0.227127273,3331.27,28.76,39.02,44796,1,26.2,38.88264626,0.076843005,5.245652453,35.67,40.9,31.27,1
579,45.2733,-93.2465,Anoka County,Hispanic or Latino,2015,0.228325106,3293.23,29.03,38.91,46583,1,26.2,39.42875735,0.079833764,4.938108378,34.98,46.5,30.8,1
580,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2015,0.1880049,3370.97,29.63,38.87,46583,1,26.2,39.42875735,0.079833764,4.938108378,34.98,46.5,35.46,0
581,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2016,0.185967193,3374.46,29.81,38.92,47494,1,31.3,39.90706882,0.082633249,4.904814117,37.62,47.4,35.65,0
582,45.2733,-93.2465,Anoka County,Hispanic or Latino,2016,0.226825105,3331.24,28.21,38.94,47494,1,31.3,39.90706882,0.082633249,4.904814117,37.62,47.4,32.07,1
583,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2017,0.185449167,3369.15,30.07,38.86,49104,1,31.3,39.50152099,0.087761993,4.868481951,31.52,45.8,35.9,0
584,45.2733,-93.2465,Anoka County,Hispanic or Latino,2017,0.228008971,3291.27,29.05,38.67,49104,1,31.3,39.50152099,0.087761993,4.868481951,31.52,45.8,31.49,1
585,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2018,0.185783968,3366.17,30.17,38.79,50730,1,31.3,40.77355547,0.091825966,4.557926742,28.34,43.4,35.76,0
586,45.2733,-93.2465,Anoka County,Hispanic or Latino,2018,0.226164212,3301.91,28.33,38.7,50730,1,31.3,40.77355547,0.091825966,4.557926742,28.34,43.4,33.74,1
587,45.2733,-93.2465,Anoka County,Hispanic or Latino,2019,0.228900403,3344.38,29.2,38.66,52820,1,31.3,40.81601338,0.095866148,4.343730899,38.83,42.4,32.2,1
588,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2019,0.186119316,3346.18,30.34,38.74,52820,1,31.3,40.81601338,0.095866148,4.343730899,38.83,42.4,36.11,0
589,45.2733,-93.2465,Anoka County,Not Hispanic or Latino,2020,0.186565854,3337.78,30.43,38.77,56014,1,31.3,38.5199783,0.098493027,3.710490938,23.04,45.4,36.8,0
590,45.2733,-93.2465,Anoka County,Hispanic or Latino,2020,0.228131021,3311.27,28.45,38.77,56014,1,31.3,38.5199783,0.098493027,3.710490938,23.04,45.4,31.72,1
591,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2003,0.220409279,3176.96,28.7,38.52,41337,1,37,65.77974654,0.122307228,9.021686746,15.24,50.2,34.7,0
592,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2003,0.250033391,3206.69,25.73,38.72,41337,1,37,65.77974654,0.122307228,9.021686746,15.24,50.2,16.19,1
593,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2004,0.247653865,3226.92,25.99,38.8,40643,1,37,63.06836413,0.122434587,8.559036144,17.37,49.4,18.62,1
594,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2004,0.217314713,3172.7,28.67,38.48,40643,1,37,63.06836413,0.122434587,8.559036144,17.37,49.4,35.02,0
595,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2005,0.213831284,3160.39,28.77,38.53,41647,1,37,63.67909455,0.12408812,8.79036145,16.3,50.2,35.6,0
596,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2005,0.246315362,3236.41,26.09,38.67,41647,1,37,63.67909455,0.12408812,8.79036145,16.3,50.2,18.85,1
597,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2006,0.210089662,3161.74,28.8,38.47,44859,1,37,64.89689797,0.128035303,8.327710848,14.41,50,35.6,0
598,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2006,0.247587185,3203.3,26.14,38.6,44859,1,37,64.89689797,0.128035303,8.327710848,14.41,50,17.92,1
599,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2007,0.207035975,3158.02,28.72,38.39,46355,1,37,64.72480578,0.129861504,8.212048195,17.15,49,35.48,0
