,index,County,Mother.s.Hispanic.Origin,Year,Average.Birth.Weight,Average.Age.of.Mother,Average.LMP.Gestational.Age,lat,long,Precipitation,Temperature,PI,trate,GDP_per,female.proportion,Elder_pop,RUCC,bachelor_percentage,lat_s,long_s,Crude.Marriage.Rate
5536,"Houston County, GA, 2016","Houston County, GA",2,2016,0.158450879,0.10084068,0.214831263,32.459,-83.6662,-0.332793031,1.169243515,-0.363473481,35.07,-0.599493902,-0.213111701,-0.975168565,1.265305608,0.141448416,-1.08878696,0.386465437,-0.009280989
5537,"Houston County, GA, 2016","Houston County, GA",1,2016,0.124578684,0.265527574,0.228498601,32.459,-83.6662,-0.332793031,1.169243515,-0.363473481,31.13,0.262877692,0.359401669,-0.975168565,1.265305608,0.141448416,-1.08878696,0.386465437,-0.009280989
5538,"Houston County, GA, 2017","Houston County, GA",3,2017,-0.425958144,0.415962718,-0.268495504,32.459,-83.6662,0.265006091,1.169243515,-0.287315864,NA,NA,NA,-0.919703501,1.265305608,0.141448416,-1.08878696,0.386465437,0.002550095
5539,"Houston County, GA, 2017","Houston County, GA",2,2017,0.172985801,0.119843014,0.22352866,32.459,-83.6662,0.265006091,1.169243515,-0.287315864,35.52,-0.59786966,-0.176111089,-0.919703501,1.265305608,0.141448416,-1.08878696,0.386465437,0.002550095
5540,"Houston County, GA, 2017","Houston County, GA",1,2017,0.313532676,0.213271156,0.211103807,32.459,-83.6662,0.265006091,1.169243515,-0.287315864,31.57,0.267462697,0.43549458,-0.919703501,1.265305608,0.141448416,-1.08878696,0.386465437,0.002550095
5541,"Houston County, GA, 2018","Houston County, GA",3,2018,0.357307941,1.233063078,0.207376351,32.459,-83.6662,1.036359797,1.071676938,-0.207303973,NA,NA,NA,-0.865658498,1.265305608,0.141448416,-1.08878696,0.386465437,-0.172452551
5542,"Houston County, GA, 2018","Houston County, GA",2,2018,0.152625544,0.097673624,0.207376351,32.459,-83.6662,1.036359797,1.071676938,-0.207303973,35.24,-0.597746696,-0.195962925,-0.865658498,1.265305608,0.141448416,-1.08878696,0.386465437,-0.172452551
5543,"Houston County, GA, 2018","Houston County, GA",1,2018,0.195448863,0.040666622,0.216073748,32.459,-83.6662,1.036359797,1.071676938,-0.207303973,31.93,0.271277607,0.431171829,-0.865658498,1.265305608,0.141448416,-1.08878696,0.386465437,-0.172452551
5544,"Houston County, GA, 2019","Houston County, GA",2,2019,0.161988705,0.138845348,0.222286174,32.459,-83.6662,0.348362056,1.218026804,-0.112660113,35.38,-0.596582252,-0.172050006,-0.818635958,1.265305608,0.141448416,-1.08878696,0.386465437,-0.318219644
5545,"Houston County, GA, 2019","Houston County, GA",3,2019,0.741041261,0.666160115,0.269500614,32.459,-83.6662,0.348362056,1.218026804,-0.112660113,NA,NA,NA,-0.818635958,1.265305608,0.141448416,-1.08878696,0.386465437,-0.318219644
5546,"Houston County, GA, 2019","Houston County, GA",1,2019,0.193275019,-0.046427409,0.217316233,32.459,-83.6662,0.348362056,1.218026804,-0.112660113,30.83,0.312377177,0.325726714,-0.818635958,1.265305608,0.141448416,-1.08878696,0.386465437,-0.318219644
5547,"Houston County, GA, 2020","Houston County, GA",1,2020,0.218821246,-0.035342714,0.24962085,32.459,-83.6662,1.433855779,1.157047693,0.056571104,29.15,0.255298084,0.448981084,-0.797963535,1.265305608,0.141448416,-1.08878696,0.386465437,-0.602289982
5548,"Houston County, GA, 2020","Houston County, GA",2,2020,0.115414437,0.124593597,0.20240641,32.459,-83.6662,1.433855779,1.157047693,0.056571104,36.18,-0.598494291,-0.124374366,-0.797963535,1.265305608,0.141448416,-1.08878696,0.386465437,-0.602289982
5549,"Houston County, GA, 2020","Houston County, GA",3,2020,-0.062357753,0.420713301,0.281925467,32.459,-83.6662,1.433855779,1.157047693,0.056571104,NA,NA,NA,-0.797963535,1.265305608,0.141448416,-1.08878696,0.386465437,-0.602289982
5550,"Howard County, MD, 2003","Howard County, MD",1,2003,0.333679812,0.11509243,0.240923453,39.2507,-76.9312,1.291404167,-0.501584117,0.31559265,28.09,1.79963905,1.581295068,-0.478761081,-0.982310929,2.238055934,0.340479851,0.835527381,-0.387490828
5551,"Howard County, MD, 2003","Howard County, MD",2,2003,0.284178669,0.659826004,0.217316233,39.2507,-76.9312,1.291404167,-0.501584117,0.31559265,34.29,-0.565479251,0.170754103,-0.478761081,-0.982310929,2.238055934,0.340479851,0.835527381,-0.387490828
5552,"Howard County, MD, 2004","Howard County, MD",1,2004,0.31617539,0.097673624,0.253348306,39.2507,-76.9312,0.137483906,-0.330842607,0.521296726,26.21,1.716090477,1.527187764,-0.44241117,-0.982310929,2.238055934,0.340479851,0.835527381,-0.387490828
5553,"Howard County, MD, 2004","Howard County, MD",2,2004,0.290160294,0.65507542,0.219801204,39.2507,-76.9312,0.137483906,-0.330842607,0.521296726,34.93,-0.561375742,0.059820937,-0.44241117,-0.982310929,2.238055934,0.340479851,0.835527381,-0.387490828
5554,"Howard County, MD, 2005","Howard County, MD",1,2005,0.298457845,0.10084068,0.217316233,39.2507,-76.9312,0.308550252,-0.330842607,0.745487048,25.72,1.672620265,1.536730861,-0.411371093,-0.982310929,2.238055934,0.340479851,0.835527381,-0.387490828
5555,"Howard County, MD, 2005","Howard County, MD",2,2005,0.307806798,0.661409532,0.235953512,39.2507,-76.9312,0.308550252,-0.330842607,0.745487048,35.76,-0.555402655,-0.025119561,-0.411371093,-0.982310929,2.238055934,0.340479851,0.835527381,-0.387490828
5556,"Howard County, MD, 2006","Howard County, MD",1,2006,0.32462923,0.077087762,0.243408424,39.2507,-76.9312,0.185382483,-0.135709453,1.005436474,21.83,1.578931953,1.412383662,-0.335224068,-0.982310929,2.238055934,0.340479851,0.835527381,-0.460752499
5557,"Howard County, MD, 2006","Howard County, MD",2,2006,0.261744023,0.637656614,0.22601363,39.2507,-76.9312,0.185382483,-0.135709453,1.005436474,35.92,-0.551198557,-0.141941215,-0.335224068,-0.982310929,2.238055934,0.340479851,0.835527381,-0.460752499
5558,"Howard County, MD, 2007","Howard County, MD",1,2007,0.210623152,0.023247816,0.252105821,39.2507,-76.9312,-0.406818104,-0.245471852,1.140835723,20.59,1.369950626,1.53397795,-0.285867732,-0.982310929,2.238055934,0.340479851,0.835527381,-0.485173055
5559,"Howard County, MD, 2007","Howard County, MD",2,2007,0.255904479,0.632906031,0.228498601,39.2507,-76.9312,-0.406818104,-0.245471852,1.140835723,35.87,-0.552034763,-0.251071324,-0.285867732,-0.982310929,2.238055934,0.340479851,0.835527381,-0.485173055
5560,"Howard County, MD, 2007","Howard County, MD",3,2007,0.033120917,-0.165191996,0.352747127,39.2507,-76.9312,-0.406818104,-0.245471852,1.140835723,NA,NA,NA,-0.285867732,-0.982310929,2.238055934,0.340479851,0.835527381,-0.485173055
5561,"Howard County, MD, 2008","Howard County, MD",3,2008,-4.426812771,-4.282364355,-4.576191906,39.2507,-76.9312,0.261895794,-0.306450962,1.311565824,NA,NA,NA,-0.219529928,-0.982310929,2.238055934,0.340479851,0.835527381,-0.631696396
5562,"Howard County, MD, 2008","Howard County, MD",1,2008,0.250533804,0.208520572,0.228498601,39.2507,-76.9312,0.261895794,-0.306450962,1.311565824,25.77,1.343099432,1.328553796,-0.219529928,-0.982310929,2.238055934,0.340479851,0.835527381,-0.631696396
5563,"Howard County, MD, 2008","Howard County, MD",2,2008,0.22198966,0.605986057,0.22352866,39.2507,-76.9312,0.261895794,-0.306450962,1.311565824,35.92,-0.548226204,-0.386362136,-0.219529928,-0.982310929,2.238055934,0.340479851,0.835527381,-0.631696396
5564,"Howard County, MD, 2009","Howard County, MD",3,2009,-0.406421958,0.425463885,-0.058515495,39.2507,-76.9312,0.72159772,-0.40401754,1.30392865,NA,NA,NA,-0.170289003,-0.982310929,2.875733797,0.340479851,0.835527381,-0.656116955
5565,"Howard County, MD, 2009","Howard County, MD",2,2009,0.232731011,0.593317835,0.211103807,39.2507,-76.9312,0.72159772,-0.40401754,1.30392865,36.6,-0.550782094,-0.480837288,-0.170289003,-0.982310929,2.875733797,0.340479851,0.835527381,-0.656116955
5566,"Howard County, MD, 2009","Howard County, MD",1,2009,0.255051991,0.243358184,0.193709013,39.2507,-76.9312,0.72159772,-0.40401754,1.30392865,24.1,1.23663815,1.324629923,-0.170289003,-0.982310929,2.875733797,0.340479851,0.835527381,-0.656116955
5567,"Howard County, MD, 2010","Howard County, MD",3,2010,0.463485337,1.529182783,0.182526646,39.2507,-76.9312,0.007473483,-0.184492741,1.37987214,NA,NA,NA,-0.137205446,-0.982310929,2.875733797,0.340479851,0.835527381,-0.441263167
5568,"Howard County, MD, 2010","Howard County, MD",2,2010,0.243003493,0.620237808,0.230983571,39.2507,-76.9312,0.007473483,-0.184492741,1.37987214,36.51,-0.545356777,-0.53017986,-0.137205446,-0.982310929,2.875733797,0.340479851,0.835527381,-0.441263167
5569,"Howard County, MD, 2010","Howard County, MD",1,2010,0.307451595,0.243358184,0.242165939,39.2507,-76.9312,0.007473483,-0.184492741,1.37987214,26.35,1.271934379,1.234747873,-0.137205446,-0.982310929,2.875733797,0.340479851,0.835527381,-0.441263167
5570,"Howard County, MD, 2011","Howard County, MD",3,2011,0.55360754,1.682784982,0.104250075,39.2507,-76.9312,0.857206678,-0.147905275,1.663018591,NA,NA,NA,-1.165437314,-0.982310929,2.875733797,0.340479851,0.835527381,-0.446941499
5571,"Howard County, MD, 2011","Howard County, MD",2,2011,0.237973813,0.631322503,0.234711027,39.2507,-76.9312,0.857206678,-0.147905275,1.663018591,36.37,-0.541022981,-0.584703371,-1.165437314,-0.982310929,2.875733797,0.340479851,0.835527381,-0.446941499
5572,"Howard County, MD, 2011","Howard County, MD",1,2011,0.294138572,0.175266488,0.263288188,39.2507,-76.9312,0.857206678,-0.147905275,1.663018591,31.41,1.275481571,1.099112341,-1.165437314,-0.982310929,2.875733797,0.340479851,0.835527381,-0.446941499
5573,"Howard County, MD, 2012","Howard County, MD",3,2012,-1.554879747,1.220394856,-0.351742016,39.2507,-76.9312,-0.042291272,-0.025947053,1.754950184,NA,NA,NA,-1.122565208,-0.982310929,2.875733797,0.340479851,0.835527381,-0.535955191
5574,"Howard County, MD, 2012","Howard County, MD",2,2012,0.237732274,0.667743643,0.234711027,39.2507,-76.9312,-0.042291272,-0.025947053,1.754950184,36.44,-0.53979891,-0.594905048,-1.122565208,-0.982310929,2.875733797,0.340479851,0.835527381,-0.535955191
5575,"Howard County, MD, 2012","Howard County, MD",1,2012,0.294579024,0.311449881,0.24713588,39.2507,-76.9312,-0.042291272,-0.025947053,1.754950184,31.12,1.242588453,1.032684273,-1.122565208,-0.982310929,2.875733797,0.340479851,0.835527381,-0.535955191
5576,"Howard County, MD, 2013","Howard County, MD",3,2013,0.282303195,0.982865681,0.192466528,39.2507,-76.9312,0.251942843,-0.379625895,1.628901121,NA,NA,NA,-1.057866383,-0.982310929,2.875733797,0.340479851,0.835527381,-0.238241805
5577,"Howard County, MD, 2013","Howard County, MD",2,2013,0.249453986,0.658242476,0.228498601,39.2507,-76.9312,0.251942843,-0.379625895,1.628901121,37.02,-0.542992159,-0.641575523,-1.057866383,-0.982310929,2.875733797,0.340479851,0.835527381,-0.238241805
5578,"Howard County, MD, 2013","Howard County, MD",1,2013,0.214800344,0.327285159,0.224771145,39.2507,-76.9312,0.251942843,-0.379625895,1.628901121,29.77,1.156326794,1.005659277,-1.057866383,-0.982310929,2.875733797,0.340479851,0.835527381,-0.238241805
5579,"Howard County, MD, 2014","Howard County, MD",3,2014,-0.369580263,0.751670618,0.109220016,39.2507,-76.9312,0.635131458,-0.525975761,1.709698142,NA,NA,NA,-1.003463577,-0.982310929,2.875733797,0.340479851,0.835527381,-0.345832541
5580,"Howard County, MD, 2014","Howard County, MD",2,2014,0.234705941,0.715249478,0.233468542,39.2507,-76.9312,0.635131458,-0.525975761,1.709698142,36.67,-0.543615917,-0.628346788,-1.003463577,-0.982310929,2.875733797,0.340479851,0.835527381,-0.345832541
5581,"Howard County, MD, 2014","Howard County, MD",1,2014,0.22085301,0.352621605,0.22352866,39.2507,-76.9312,0.635131458,-0.525975761,1.709698142,29.04,1.117828248,0.951843755,-1.003463577,-0.982310929,2.875733797,0.340479851,0.835527381,-0.345832541
5582,"Howard County, MD, 2015","Howard County, MD",3,2015,0.249354529,0.678828338,0.275713041,39.2507,-76.9312,0.508231332,-0.282059318,1.8543762,NA,NA,NA,-0.95533757,-0.982310929,2.875733797,0.340479851,0.835527381,-0.447228375
5583,"Howard County, MD, 2015","Howard County, MD",2,2015,0.233157255,0.723167117,0.222286174,39.2507,-76.9312,0.508231332,-0.282059318,1.8543762,36.8,-0.541290045,-0.646802211,-0.95533757,-0.982310929,2.875733797,0.340479851,0.835527381,-0.447228375
5584,"Howard County, MD, 2015","Howard County, MD",1,2015,0.263889452,0.384292161,0.228498601,39.2507,-76.9312,0.508231332,-0.282059318,1.8543762,29.51,1.113022678,0.803265505,-0.95533757,-0.982310929,2.875733797,0.340479851,0.835527381,-0.447228375
5585,"Howard County, MD, 2016","Howard County, MD",3,2016,0.304240556,0.281362852,0.201163925,39.2507,-76.9312,0.047907346,-0.172296919,1.988419315,NA,NA,NA,-0.902836152,-0.982310929,3.271867015,0.340479851,0.835527381,-0.440895641
5586,"Howard County, MD, 2016","Howard County, MD",2,2016,0.220142603,0.7279177,0.233468542,39.2507,-76.9312,0.047907346,-0.172296919,1.988419315,36.88,-0.537438306,-0.679622233,-0.902836152,-0.982310929,3.271867015,0.340479851,0.835527381,-0.440895641
5587,"Howard County, MD, 2016","Howard County, MD",1,2016,0.211433016,0.466635608,0.206133866,39.2507,-76.9312,0.047907346,-0.172296919,1.988419315,29.83,1.141873124,0.65943347,-0.902836152,-0.982310929,3.271867015,0.340479851,0.835527381,-0.440895641
5588,"Howard County, MD, 2017","Howard County, MD",3,2017,0.030364539,0.309866353,0.316715054,39.2507,-76.9312,-0.249437066,-0.147905275,2.11932191,NA,NA,NA,-0.813209672,-0.982310929,3.271867015,0.340479851,0.835527381,-0.460610386
5589,"Howard County, MD, 2017","Howard County, MD",2,2017,0.203121257,0.773840008,0.219801204,39.2507,-76.9312,-0.249437066,-0.147905275,2.11932191,37.16,-0.536234046,-0.680352198,-0.813209672,-0.982310929,3.271867015,0.340479851,0.835527381,-0.460610386
5590,"Howard County, MD, 2017","Howard County, MD",1,2017,0.22382251,0.417546246,0.238438483,39.2507,-76.9312,-0.249437066,-0.147905275,2.11932191,30.29,1.090837765,0.668844275,-0.813209672,-0.982310929,3.271867015,0.340479851,0.835527381,-0.460610386
5591,"Howard County, MD, 2018","Howard County, MD",3,2018,0.213351114,0.742169451,0.250863335,39.2507,-76.9312,1.756704629,-0.257667674,2.198976923,NA,NA,NA,-0.732383821,-0.982310929,3.271867015,0.340479851,0.835527381,-0.572682269
5592,"Howard County, MD, 2018","Howard County, MD",2,2018,0.176907247,0.783341174,0.213588778,39.2507,-76.9312,1.756704629,-0.257667674,2.198976923,37.62,-0.534114222,-0.688597399,-0.732383821,-0.982310929,3.271867015,0.340479851,0.835527381,-0.572682269
5593,"Howard County, MD, 2018","Howard County, MD",1,2018,0.172246978,0.287696964,0.234711027,39.2507,-76.9312,1.756704629,-0.257667674,2.198976923,31.35,1.038119921,0.599219213,-0.732383821,-0.982310929,3.271867015,0.340479851,0.835527381,-0.572682269
5594,"Howard County, MD, 2019","Howard County, MD",2,2019,0.199498182,0.818178787,0.216073748,39.2507,-76.9312,0.18787072,-0.184492741,2.374631931,37.98,-0.531856952,-0.683347278,-0.669695564,-0.982310929,3.271867015,0.340479851,0.835527381,-0.65984573
5595,"Howard County, MD, 2019","Howard County, MD",3,2019,0.270482026,0.626571919,0.276955526,39.2507,-76.9312,0.18787072,-0.184492741,2.374631931,NA,NA,NA,-0.669695564,-0.982310929,3.271867015,0.340479851,0.835527381,-0.65984573
5596,"Howard County, MD, 2019","Howard County, MD",1,2019,0.237433903,0.415962718,0.213588778,39.2507,-76.9312,0.18787072,-0.184492741,2.374631931,29.96,1.020193131,0.603653265,-0.669695564,-0.982310929,3.271867015,0.340479851,0.835527381,-0.65984573
5597,"Howard County, MD, 2020","Howard County, MD",1,2020,0.195619361,0.3922098,0.208618837,39.2507,-76.9312,0.836056657,-0.074730342,2.662132286,28.91,0.920059468,0.651706758,-0.623748649,-0.982310929,3.271867015,0.340479851,0.835527381,-0.9960812
5598,"Howard County, MD, 2020","Howard County, MD",2,2020,0.214317267,0.834014065,0.22601363,39.2507,-76.9312,0.836056657,-0.074730342,2.662132286,38.17,-0.53691292,-0.69987973,-0.623748649,-0.982310929,3.271867015,0.340479851,0.835527381,-0.9960812
5599,"Howard County, MD, 2020","Howard County, MD",3,2020,-0.274669919,0.993950376,-0.044848157,39.2507,-76.9312,0.836056657,-0.074730342,2.662132286,NA,NA,NA,-0.623748649,-0.982310929,3.271867015,0.340479851,0.835527381,-0.9960812
5600,"Hudson County, NJ, 2003","Hudson County, NJ",1,2003,0.274716051,0.086588929,0.228498601,40.7371,-74.0779,0.976642091,-0.525975761,-0.966310619,30.91,-0.465764371,1.084762121,0.350471096,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.21044179
5601,"Hudson County, NJ, 2003","Hudson County, NJ",2,2003,0.152568711,0.379541578,0.222286174,40.7371,-74.0779,0.976642091,-0.525975761,-0.966310619,34.81,-0.525745806,0.769743122,0.350471096,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.21044179
5602,"Hudson County, NJ, 2003","Hudson County, NJ",3,2003,0.249127199,0.11509243,0.227256116,40.7371,-74.0779,0.976642091,-0.525975761,-0.966310619,NA,NA,NA,0.350471096,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.21044179
5603,"Hudson County, NJ, 2004","Hudson County, NJ",1,2004,0.244566387,0.062836012,0.22601363,40.7371,-74.0779,0.604028486,-0.379625895,-0.879303933,30.92,-0.465216172,1.00916579,0.316161071,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.17833718
5604,"Hudson County, NJ, 2004","Hudson County, NJ",2,2004,0.165697028,0.395376856,0.228498601,40.7371,-74.0779,0.604028486,-0.379625895,-0.879303933,34.74,-0.523330292,0.779933099,0.316161071,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.17833718
5605,"Hudson County, NJ, 2004","Hudson County, NJ",3,2004,-0.243412021,0.010579593,0.035913385,40.7371,-74.0779,0.604028486,-0.379625895,-0.879303933,NA,NA,NA,0.316161071,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.17833718
5606,"Hudson County, NJ, 2005","Hudson County, NJ",1,2005,0.267199947,0.083421873,0.232226057,40.7371,-74.0779,0.502010738,-0.282059318,-0.725489816,30.95,-0.452059226,0.954582049,0.264124118,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.242546402
5607,"Hudson County, NJ, 2005","Hudson County, NJ",2,2005,0.137493879,0.417546246,0.22352866,40.7371,-74.0779,0.502010738,-0.282059318,-0.725489816,34.21,-0.51372814,0.856250714,0.264124118,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.242546402
5608,"Hudson County, NJ, 2006","Hudson County, NJ",1,2006,0.235302683,0.035916039,0.230983571,40.7371,-74.0779,0.635753517,-0.111317808,-0.497802097,30.37,-0.445836859,0.917012962,0.219580254,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.306755624
5609,"Hudson County, NJ, 2006","Hudson County, NJ",2,2006,0.141770528,0.42863094,0.218558719,40.7371,-74.0779,0.635753517,-0.111317808,-0.497802097,33.61,-0.508575606,0.924629528,0.219580254,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.306755624
5610,"Hudson County, NJ, 2006","Hudson County, NJ",3,2006,-0.40473119,0.659826004,-0.253585681,40.7371,-74.0779,0.635753517,-0.111317808,-0.497802097,NA,NA,NA,0.219580254,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.306755624
5611,"Hudson County, NJ, 2007","Hudson County, NJ",1,2007,0.231409654,0.043833678,0.222286174,40.7371,-74.0779,0.68800651,-0.318646785,-0.223149326,30.39,-0.450724977,0.812351564,0.202315541,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.338860236
5612,"Hudson County, NJ, 2007","Hudson County, NJ",2,2007,0.137536504,0.471386192,0.222286174,40.7371,-74.0779,0.68800651,-0.318646785,-0.223149326,32.97,-0.511836696,0.980953383,0.202315541,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.338860236
5613,"Hudson County, NJ, 2007","Hudson County, NJ",3,2007,0.417095775,0.349454549,0.340322274,40.7371,-74.0779,0.68800651,-0.318646785,-0.223149326,NA,NA,NA,0.202315541,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.338860236
5614,"Hudson County, NJ, 2008","Hudson County, NJ",3,2008,0.075091749,1.01295271,0.240923453,40.7371,-74.0779,0.470285706,-0.29425514,-0.034361233,NA,NA,NA,0.174022611,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.338860236
5615,"Hudson County, NJ, 2008","Hudson County, NJ",1,2008,0.226280517,0.083421873,0.22352866,40.7371,-74.0779,0.470285706,-0.29425514,-0.034361233,31.25,-0.455373872,0.752923906,0.174022611,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.338860236
5616,"Hudson County, NJ, 2008","Hudson County, NJ",2,2008,0.112970638,0.480887359,0.217316233,40.7371,-74.0779,0.470285706,-0.29425514,-0.034361233,32.44,-0.514981951,1.056163146,0.174022611,-0.982310929,-0.428596946,0.653282565,1.025773624,-0.338860236
5617,"Hudson County, NJ, 2009","Hudson County, NJ",3,2009,0.27319578,0.965446875,0.233468542,40.7371,-74.0779,0.453490101,-0.416213362,-0.203877951,NA,NA,NA,0.148528328,-0.982310929,0.595552349,0.653282565,1.025773624,-0.467278683
5618,"Hudson County, NJ, 2009","Hudson County, NJ",2,2009,0.126695696,0.512557915,0.219801204,40.7371,-74.0779,0.453490101,-0.416213362,-0.203877951,32.2,-0.513230471,1.108370811,0.148528328,-0.982310929,0.595552349,0.653282565,1.025773624,-0.467278683
5619,"Hudson County, NJ, 2009","Hudson County, NJ",1,2009,0.253020228,0.124593597,0.238438483,40.7371,-74.0779,0.453490101,-0.416213362,-0.203877951,31.74,-0.454455445,0.698779943,0.148528328,-0.982310929,0.595552349,0.653282565,1.025773624,-0.467278683
5620,"Hudson County, NJ, 2010","Hudson County, NJ",3,2010,-0.10550786,1.095296157,0.201163925,40.7371,-74.0779,0.226438406,-0.111317808,-0.069335208,NA,NA,NA,0.148056642,-0.982310929,0.595552349,0.653282565,1.025773624,-0.325975487
5621,"Hudson County, NJ, 2010","Hudson County, NJ",2,2010,0.108892903,0.553729639,0.221043689,40.7371,-74.0779,0.226438406,-0.111317808,-0.069335208,32.13,-0.51195565,1.113026244,0.148056642,-0.982310929,0.595552349,0.653282565,1.025773624,-0.325975487
5622,"Hudson County, NJ, 2010","Hudson County, NJ",1,2010,0.202155103,0.159431209,0.222286174,40.7371,-74.0779,0.226438406,-0.111317808,-0.069335208,31.57,-0.45555871,0.647006052,0.148056642,-0.982310929,0.595552349,0.653282565,1.025773624,-0.325975487
5623,"Hudson County, NJ, 2011","Hudson County, NJ",3,2011,0.182093216,1.117465547,0.240923453,40.7371,-74.0779,1.746751678,-0.135709453,-0.029150824,NA,NA,NA,-1.057610104,-0.982310929,0.595552349,0.653282565,1.025773624,-0.446549803
5624,"Hudson County, NJ, 2011","Hudson County, NJ",2,2011,0.115954346,0.58223314,0.230983571,40.7371,-74.0779,1.746751678,-0.135709453,-0.029150824,31.29,-0.51734992,1.055633977,-1.057610104,-0.982310929,0.595552349,0.653282565,1.025773624,-0.446549803
5625,"Hudson County, NJ, 2011","Hudson County, NJ",1,2011,0.193104521,0.164181793,0.222286174,40.7371,-74.0779,1.746751678,-0.135709453,-0.029150824,32.01,-0.46418463,0.555060226,-1.057610104,-0.982310929,0.595552349,0.653282565,1.025773624,-0.446549803
5626,"Hudson County, NJ, 2012","Hudson County, NJ",3,2012,-0.080032673,1.149136103,0.20240641,40.7371,-74.0779,-0.274941503,-0.001555409,0.068633557,NA,NA,NA,-1.056404744,-0.982310929,0.595552349,0.653282565,1.025773624,-0.440864488
5627,"Hudson County, NJ, 2012","Hudson County, NJ",2,2012,0.109233898,0.602819002,0.237195998,40.7371,-74.0779,-0.274941503,-0.001555409,0.068633557,31.19,-0.51236279,1.078641705,-1.056404744,-0.982310929,0.595552349,0.653282565,1.025773624,-0.440864488
5628,"Hudson County, NJ, 2012","Hudson County, NJ",1,2012,0.202979175,0.208520572,0.229741086,40.7371,-74.0779,-0.274941503,-0.001555409,0.068633557,32.93,-0.45956502,0.466762023,-1.056404744,-0.982310929,0.595552349,0.653282565,1.025773624,-0.440864488
5629,"Hudson County, NJ, 2013","Hudson County, NJ",3,2013,0.112302855,0.910023401,0.264530673,40.7371,-74.0779,0.085852972,-0.306450962,0.109388944,NA,NA,NA,-1.046439139,-0.982310929,0.595552349,0.653282565,1.025773624,-0.394791269
5630,"Hudson County, NJ, 2013","Hudson County, NJ",2,2013,0.112146566,0.623404864,0.228498601,40.7371,-74.0779,0.085852972,-0.306450962,0.109388944,31.2,-0.509397705,1.04001811,-1.046439139,-0.982310929,0.595552349,0.653282565,1.025773624,-0.394791269
5631,"Hudson County, NJ, 2013","Hudson County, NJ",1,2013,0.205707137,0.237024073,0.227256116,40.7371,-74.0779,0.085852972,-0.306450962,0.109388944,33.75,-0.457537952,0.398733288,-1.046439139,-0.982310929,0.595552349,0.653282565,1.025773624,-0.394791269
5632,"Hudson County, NJ, 2014","Hudson County, NJ",3,2014,0.124834431,0.967030403,0.20240641,40.7371,-74.0779,0.564216682,-0.428409184,0.340359934,NA,NA,NA,-1.042757235,-0.982310929,0.595552349,0.653282565,1.025773624,-0.319552364
5633,"Hudson County, NJ, 2014","Hudson County, NJ",2,2014,0.12011733,0.650324837,0.235953512,40.7371,-74.0779,0.564216682,-0.428409184,0.340359934,31.37,-0.511990165,0.988171579,-1.042757235,-0.982310929,0.595552349,0.653282565,1.025773624,-0.319552364
5634,"Hudson County, NJ, 2014","Hudson County, NJ",1,2014,0.208747678,0.306699298,0.234711027,40.7371,-74.0779,0.564216682,-0.428409184,0.340359934,34.17,-0.463290867,0.386988493,-1.042757235,-0.982310929,0.595552349,0.653282565,1.025773624,-0.319552364
5635,"Hudson County, NJ, 2015","Hudson County, NJ",3,2015,0.065685963,0.891021067,0.252105821,40.7371,-74.0779,-0.154884031,-0.208884385,0.562623118,NA,NA,NA,-1.02675358,-0.982310929,0.595552349,0.653282565,1.025773624,-0.270039331
5636,"Hudson County, NJ, 2015","Hudson County, NJ",2,2015,0.103266481,0.678828338,0.217316233,40.7371,-74.0779,-0.154884031,-0.208884385,0.562623118,31.24,-0.507007887,1.00798333,-1.02675358,-0.982310929,0.595552349,0.653282565,1.025773624,-0.270039331
5637,"Hudson County, NJ, 2015","Hudson County, NJ",1,2015,0.214274643,0.317783992,0.213588778,40.7371,-74.0779,-0.154884031,-0.208884385,0.562623118,33.94,-0.455601664,0.29458763,-1.02675358,-0.982310929,0.595552349,0.653282565,1.025773624,-0.270039331
5638,"Hudson County, NJ, 2016","Hudson County, NJ",3,2016,0.225072826,0.802343508,0.275713041,40.7371,-74.0779,-0.202782608,-0.050338698,0.666688539,NA,NA,NA,-1.008077553,-0.982310929,1.542407357,0.653282565,1.025773624,-0.246368312
5639,"Hudson County, NJ, 2016","Hudson County, NJ",2,2016,0.092070471,0.705748311,0.218558719,40.7371,-74.0779,-0.202782608,-0.050338698,0.666688539,31.15,-0.506146982,1.075325678,-1.008077553,-0.982310929,1.542407357,0.653282565,1.025773624,-0.246368312
